IP地址,端口,IP段,大洲,国家,城市
20.246.127.166,443,20.192.0.0/10,NA,US,Boydton
148.135.101.29,28990,148.135.0.0/17,NA,US,Los Angeles
74.48.50.18,54696,74.48.0.0/17,NA,US,Los Angeles
52.10.78.7,80,52.8.0.0/13,NA,US,Boardman
107.172.103.195,16008,107.172.64.0/18,NA,US,Santa Clara
107.175.28.15,31947,107.175.16.0/20,NA,US,Santa Clara
107.172.90.21,443,107.172.64.0/18,NA,US,Buffalo
18.211.101.20,443,18.208.0.0/13,NA,US,Ashburn
138.197.9.141,6000,138.197.0.0/17,NA,US,Clifton
104.234.50.21,2053,104.234.50.0/24,NA,US,Warrenton
74.121.150.129,8443,74.121.148.0/22,NA,US,Edison
107.172.103.195,16063,107.172.64.0/18,NA,US,Santa Clara
185.106.96.203,11338,185.106.96.0/24,NA,US,San Jose
64.64.227.230,7788,64.64.224.0/19,NA,US,Los Angeles
91.149.239.122,443,91.149.236.0/22,NA,US,Los Angeles
172.82.16.38,27043,172.82.16.0/22,NA,US,Santa Clara
148.135.110.150,48503,148.135.0.0/17,NA,US,Los Angeles
107.172.159.182,443,107.172.156.0/22,NA,US,Marietta
194.113.211.115,2053,194.113.210.0/23,NA,US,Secaucus
107.172.103.195,16010,107.172.64.0/18,NA,US,Santa Clara
15.204.10.80,53089,15.204.0.0/16,NA,US,Hillsboro
65.49.192.225,58564,65.49.192.0/19,NA,US,Los Angeles
147.182.246.69,58017,147.182.128.0/17,NA,US,Santa Clara
142.171.131.17,8443,142.171.128.0/17,NA,US,Los Angeles
152.70.113.150,52125,152.70.0.0/16,NA,US,San Jose
104.234.50.84,2053,104.234.50.0/24,NA,US,Warrenton
23.94.94.192,42539,23.94.92.0/22,NA,US,Marietta
198.144.182.22,8443,198.144.176.0/21,NA,US,Elk Grove Village
148.135.5.55,34215,148.135.0.0/17,NA,US,Los Angeles
144.168.62.18,51204,144.168.56.0/21,NA,US,Los Angeles
149.28.91.206,45628,149.28.64.0/18,NA,US,Los Angeles
104.234.50.221,2053,104.234.50.0/24,NA,US,Warrenton
147.135.10.209,443,147.135.0.0/16,NA,US,N/A
67.226.220.10,80,67.226.220.0/24,NA,US,Ashburn
74.48.82.247,22166,74.48.0.0/17,NA,US,Los Angeles
23.95.18.12,18443,23.95.16.0/22,NA,US,Seattle
192.236.249.105,443,192.236.128.0/17,NA,US,N/A
104.234.50.12,8443,104.234.50.0/24,NA,US,Warrenton
192.236.249.93,443,192.236.128.0/17,NA,US,N/A
18.144.44.213,80,18.144.0.0/13,NA,US,San Jose
47.89.136.31,36301,47.89.128.0/17,NA,US,N/A
206.223.84.247,443,206.223.84.0/24,NA,US,Los Angeles
107.175.158.215,443,107.175.144.0/20,NA,US,Buffalo
65.49.195.163,14828,65.49.192.0/19,NA,US,Los Angeles
104.234.50.58,2053,104.234.50.0/24,NA,US,Warrenton
148.135.111.27,22637,148.135.0.0/17,NA,US,Los Angeles
104.234.50.128,443,104.234.50.0/24,NA,US,Warrenton
54.202.115.66,80,54.200.0.0/14,NA,US,Boardman
74.48.66.151,51083,74.48.0.0/17,NA,US,Los Angeles
107.172.103.195,16001,107.172.64.0/18,NA,US,Santa Clara
144.34.186.222,8443,144.34.128.0/17,NA,US,Los Angeles
66.98.121.132,8443,66.98.112.0/20,NA,US,Los Angeles
173.249.201.109,54443,173.249.192.0/20,NA,US,San Jose
192.236.249.100,443,192.236.128.0/17,NA,US,N/A
192.3.113.4,19318,192.3.112.0/20,NA,US,Elk Grove Village
148.135.106.248,18454,148.135.0.0/17,NA,US,Los Angeles
50.19.193.95,443,50.19.0.0/16,NA,US,Ashburn
91.149.239.70,443,91.149.236.0/22,NA,US,Los Angeles
107.182.17.246,34401,107.182.16.0/20,NA,US,Los Angeles
74.48.179.37,36460,74.48.128.0/18,NA,US,Los Angeles
15.204.10.80,24906,15.204.0.0/16,NA,US,Hillsboro
74.48.179.37,32380,74.48.128.0/18,NA,US,Los Angeles
104.168.176.241,24264,104.168.128.0/17,NA,US,N/A
198.98.53.156,443,198.98.48.0/20,NA,US,Staten Island
45.61.152.101,2053,45.61.152.0/22,NA,US,N/A
47.90.140.40,15624,47.90.128.0/19,NA,US,N/A
192.236.249.110,443,192.236.128.0/17,NA,US,N/A
144.34.179.158,57244,144.34.128.0/17,NA,US,Los Angeles
141.11.95.35,35443,141.11.92.0/22,NA,US,Los Angeles
152.67.250.9,59910,152.67.0.0/16,NA,US,San Jose
141.11.136.193,53300,141.11.136.0/23,NA,US,Los Angeles
204.110.222.104,80,204.110.222.0/24,NA,US,Ashburn
138.2.235.230,22731,138.2.224.0/20,NA,US,San Jose
23.94.56.111,20338,23.94.48.0/20,NA,US,Seattle
204.110.222.104,443,204.110.222.0/24,NA,US,Ashburn
107.174.158.114,15505,107.174.144.0/20,NA,US,Dallas
192.3.155.217,443,192.3.128.0/19,NA,US,Buffalo
104.234.50.10,8443,104.234.50.0/24,NA,US,Warrenton
148.135.17.203,23469,148.135.0.0/17,NA,US,Los Angeles
66.98.127.46,2053,66.98.112.0/20,NA,US,Los Angeles
129.213.22.27,11650,129.213.0.0/17,NA,US,Ashburn
46.17.107.183,443,46.17.107.0/24,NA,US,New York
47.90.162.12,59936,47.90.160.0/21,NA,US,N/A
107.172.103.195,16045,107.172.64.0/18,NA,US,Santa Clara
54.149.11.131,80,54.148.0.0/14,NA,US,Boardman
91.149.239.198,443,91.149.236.0/22,NA,US,Los Angeles
193.32.177.79,443,193.32.177.0/24,NA,US,Secaucus
193.233.207.35,443,193.233.204.0/22,NA,US,Dallas
23.94.211.148,443,23.94.208.0/20,NA,US,Seattle
44.230.218.23,443,44.224.0.0/11,NA,US,Boardman
142.171.94.100,9960,142.171.64.0/19,NA,US,Los Angeles
3.101.133.120,80,3.96.0.0/11,NA,US,San Jose
38.58.63.150,51646,38.58.48.0/20,NA,US,Los Angeles
104.234.50.154,2053,104.234.50.0/24,NA,US,Warrenton
158.101.39.0,42979,158.101.0.0/16,NA,US,Phoenix
23.94.92.19,443,23.94.92.0/22,NA,US,Marietta
107.182.17.246,27116,107.182.16.0/20,NA,US,Los Angeles
15.204.10.80,22064,15.204.0.0/16,NA,US,Hillsboro
159.65.162.90,4431,159.65.0.0/16,NA,US,Clifton
107.172.94.35,443,107.172.64.0/18,NA,US,Buffalo
192.3.155.203,443,192.3.128.0/19,NA,US,Buffalo
129.153.112.108,3966,129.153.0.0/17,NA,US,Phoenix
64.69.37.83,9999,64.69.32.0/20,NA,US,Los Angeles
142.171.202.202,33538,142.171.128.0/17,NA,US,Los Angeles
107.172.103.195,16060,107.172.64.0/18,NA,US,Santa Clara
198.23.254.51,443,198.23.248.0/21,NA,US,Santa Clara
129.146.46.164,443,129.146.0.0/16,NA,US,Phoenix
104.207.148.215,8080,104.207.128.0/19,NA,US,Santa Clara
43.135.166.95,45433,43.135.128.0/18,NA,US,Santa Clara
44.228.63.60,80,44.224.0.0/11,NA,US,Boardman
3.147.73.220,443,3.128.0.0/10,NA,US,Columbus
43.135.166.95,11030,43.135.128.0/18,NA,US,Santa Clara
192.236.249.104,443,192.236.128.0/17,NA,US,N/A
44.228.63.60,443,44.224.0.0/11,NA,US,Boardman
192.236.249.109,443,192.236.128.0/17,NA,US,N/A
34.83.245.149,443,34.80.0.0/12,NA,US,The Dalles
207.231.109.22,443,207.231.108.0/23,NA,US,N/A
103.170.72.129,25122,103.170.72.0/24,NA,US,Los Angeles
67.226.221.231,80,67.226.221.0/24,NA,US,San Francisco
45.79.168.17,443,45.79.128.0/18,NA,US,Cedar Knolls
132.145.217.215,11001,132.145.0.0/16,NA,US,Ashburn
192.9.137.193,8443,192.9.128.0/18,NA,US,San Jose
74.48.89.211,443,74.48.0.0/17,NA,US,Los Angeles
47.251.95.178,443,47.251.0.0/17,NA,US,N/A
20.232.193.43,25790,20.192.0.0/10,NA,US,Washington
172.82.16.38,25122,172.82.16.0/22,NA,US,Santa Clara
172.245.118.118,10177,172.245.116.0/22,NA,US,Buffalo
47.89.150.45,28626,47.89.128.0/17,NA,US,N/A
206.84.101.83,8443,206.84.96.0/21,NA,US,N/A
104.36.84.82,443,104.36.84.0/22,NA,US,N/A
129.153.127.204,20756,129.153.0.0/17,NA,US,Phoenix
154.64.241.72,58284,154.64.240.0/22,NA,US,Los Angeles
51.81.209.21,8443,51.81.0.0/16,NA,US,Hillsboro
66.103.210.120,12815,66.103.208.0/22,NA,US,Los Angeles
104.234.50.150,2053,104.234.50.0/24,NA,US,Warrenton
74.48.145.83,31556,74.48.128.0/18,NA,US,Los Angeles
5.8.63.23,443,5.8.63.0/24,NA,US,Ashburn
51.81.209.21,2053,51.81.0.0/16,NA,US,Hillsboro
172.83.159.4,27398,172.83.156.0/22,NA,US,Seattle
193.17.183.157,2053,193.17.183.0/24,NA,US,Miami
192.236.249.106,443,192.236.128.0/17,NA,US,N/A
107.172.103.195,16038,107.172.64.0/18,NA,US,Santa Clara
107.172.103.195,16051,107.172.64.0/18,NA,US,Santa Clara
148.135.111.27,47104,148.135.0.0/17,NA,US,Los Angeles
104.128.89.43,23357,104.128.80.0/20,NA,US,Los Angeles
150.136.86.191,15081,150.136.0.0/16,NA,US,Ashburn
192.3.45.148,443,192.3.44.0/22,NA,US,Buffalo
154.29.150.2,8080,154.29.144.0/21,NA,US,Los Angeles
15.204.10.80,57023,15.204.0.0/16,NA,US,Hillsboro
142.171.156.182,15801,142.171.128.0/17,NA,US,Los Angeles
173.249.210.53,17750,173.249.210.0/24,NA,US,San Jose
74.48.136.41,123,74.48.128.0/18,NA,US,Los Angeles
192.236.249.103,443,192.236.128.0/17,NA,US,N/A
192.236.249.98,443,192.236.128.0/17,NA,US,N/A
207.211.176.65,13425,207.211.160.0/19,NA,US,Chicago
158.101.24.17,443,158.101.0.0/16,NA,US,Phoenix
15.204.57.47,7267,15.204.0.0/16,NA,US,Hillsboro
172.245.111.20,443,172.245.104.0/21,NA,US,Buffalo
34.16.182.230,50651,34.16.0.0/12,NA,US,Las Vegas
43.130.105.166,65001,43.130.0.0/17,NA,US,Ashburn
66.103.216.214,37357,66.103.216.0/21,NA,US,Los Angeles
104.168.58.31,443,104.168.32.0/19,NA,US,Buffalo
107.172.43.162,443,107.172.42.0/23,NA,US,Buffalo
107.172.103.195,16040,107.172.64.0/18,NA,US,Santa Clara
104.234.50.215,2053,104.234.50.0/24,NA,US,Warrenton
107.172.103.195,16053,107.172.64.0/18,NA,US,Santa Clara
103.35.188.123,443,103.35.188.0/22,NA,US,Secaucus
142.171.228.17,18714,142.171.128.0/17,NA,US,Los Angeles
104.234.50.183,2053,104.234.50.0/24,NA,US,Warrenton
54.202.98.246,47346,54.200.0.0/14,NA,US,Boardman
172.245.156.220,443,172.245.128.0/19,NA,US,Buffalo
104.234.50.27,2053,104.234.50.0/24,NA,US,Warrenton
74.48.138.229,8443,74.48.128.0/18,NA,US,Los Angeles
50.228.203.26,443,50.228.200.0/21,NA,US,Renton
23.94.43.51,443,23.94.43.0/24,NA,US,Seattle
74.48.57.42,43802,74.48.0.0/17,NA,US,Los Angeles
67.216.210.229,15677,67.216.192.0/19,NA,US,Los Angeles
104.234.50.198,2053,104.234.50.0/24,NA,US,Warrenton
152.67.230.69,59674,152.67.0.0/16,NA,US,San Jose
35.167.93.200,80,35.160.0.0/13,NA,US,Boardman
38.150.34.152,443,38.150.32.0/22,NA,US,Los Angeles
69.30.212.2,6643,69.30.192.0/18,NA,US,N/A
35.167.93.200,443,35.160.0.0/13,NA,US,Boardman
192.236.249.101,443,192.236.128.0/17,NA,US,N/A
45.150.164.179,10369,45.150.164.0/22,NA,US,Seattle
72.13.122.137,443,72.13.122.0/24,NA,US,N/A
172.83.159.4,41389,172.83.156.0/22,NA,US,Seattle
172.245.226.156,443,172.245.224.0/22,NA,US,Dallas
15.204.205.208,449,15.204.0.0/16,NA,US,Reston
144.34.163.149,58431,144.34.128.0/17,NA,US,Los Angeles
15.204.10.80,39268,15.204.0.0/16,NA,US,Hillsboro
107.148.28.125,20936,107.148.16.0/20,NA,US,Los Angeles
54.176.205.20,80,54.176.0.0/12,NA,US,San Jose
34.208.221.169,443,34.208.0.0/12,NA,US,Boardman
172.235.40.214,36768,172.235.0.0/18,NA,US,Los Angeles
52.35.114.64,443,52.32.0.0/13,NA,US,Boardman
107.172.102.212,20700,107.172.64.0/18,NA,US,Santa Clara
142.171.147.201,20274,142.171.128.0/17,NA,US,Los Angeles
104.194.72.33,443,104.194.64.0/19,NA,US,Los Angeles
23.94.44.126,16573,23.94.44.0/22,NA,US,Ashburn
104.234.50.59,2053,104.234.50.0/24,NA,US,Warrenton
45.76.232.169,22711,45.76.0.0/15,NA,US,Dallas
104.168.59.6,18914,104.168.32.0/19,NA,US,Buffalo
107.172.103.195,16031,107.172.64.0/18,NA,US,Santa Clara
172.235.49.135,17973,172.235.0.0/18,NA,US,Los Angeles
107.172.103.195,16044,107.172.64.0/18,NA,US,Santa Clara
104.168.87.41,16443,104.168.64.0/18,NA,US,Santa Clara
20.121.115.188,443,20.64.0.0/10,NA,US,Washington
3.215.143.191,443,3.208.0.0/12,NA,US,Ashburn
173.249.209.140,32037,173.249.208.0/23,NA,US,San Jose
107.173.244.150,8181,107.173.240.0/21,NA,US,Seattle
107.172.100.43,26001,107.172.64.0/18,NA,US,Santa Clara
35.247.124.181,443,35.240.0.0/13,NA,US,The Dalles
142.171.12.43,12263,142.171.0.0/18,NA,US,Los Angeles
198.46.218.63,27149,198.46.192.0/19,NA,US,Elk Grove Village
107.172.103.195,16099,107.172.64.0/18,NA,US,Santa Clara
74.48.221.141,26255,74.48.220.0/22,NA,US,Los Angeles
104.234.50.69,2053,104.234.50.0/24,NA,US,Warrenton
172.245.129.72,27486,172.245.128.0/19,NA,US,Elk Grove Village
35.171.204.134,443,35.168.0.0/13,NA,US,Ashburn
140.82.21.227,3533,140.82.0.0/18,NA,US,Los Angeles
64.176.210.187,443,64.176.192.0/18,NA,US,Piscataway
104.168.28.99,1366,104.168.28.0/23,NA,US,Santa Clara
192.236.193.108,443,192.236.128.0/17,NA,US,N/A
107.172.103.195,16033,107.172.64.0/18,NA,US,Santa Clara
20.232.193.43,27076,20.192.0.0/10,NA,US,Washington
107.173.251.119,443,107.173.250.0/23,NA,US,Buffalo
206.84.101.84,443,206.84.96.0/21,NA,US,N/A
172.82.16.38,25953,172.82.16.0/22,NA,US,Santa Clara
69.28.83.244,443,69.28.64.0/19,NA,US,St Louis
23.105.199.91,21626,23.105.192.0/19,NA,US,Los Angeles
152.70.125.165,32174,152.70.0.0/16,NA,US,San Jose
34.218.130.79,443,34.208.0.0/12,NA,US,Boardman
45.42.214.153,443,45.42.214.0/23,NA,US,N/A
66.112.212.21,818,66.112.208.0/20,NA,US,Los Angeles
23.83.233.179,35825,23.83.224.0/19,NA,US,Fremont
142.171.156.141,21182,142.171.128.0/17,NA,US,Los Angeles
104.207.138.254,443,104.207.128.0/19,NA,US,Elk Grove Village
192.3.105.206,443,192.3.104.0/21,NA,US,Dallas
3.216.234.194,443,3.208.0.0/12,NA,US,Ashburn
5.78.51.6,443,5.78.0.0/16,NA,US,Hillsboro
44.226.147.29,443,44.224.0.0/11,NA,US,Boardman
204.110.223.34,80,204.110.223.0/24,NA,US,Columbus
104.168.102.163,443,104.168.64.0/18,NA,US,Santa Clara
129.153.193.161,42510,129.153.192.0/19,NA,US,Phoenix
192.236.249.94,443,192.236.128.0/17,NA,US,N/A
173.249.203.187,48934,173.249.192.0/20,NA,US,Phoenix
192.236.249.99,443,192.236.128.0/17,NA,US,N/A
54.203.85.46,80,54.200.0.0/14,NA,US,Boardman
15.204.67.30,2083,15.204.0.0/16,NA,US,Hillsboro
129.146.22.121,41913,129.146.0.0/16,NA,US,Phoenix
148.135.111.27,26364,148.135.0.0/17,NA,US,Los Angeles
54.203.85.46,443,54.200.0.0/14,NA,US,Boardman
104.234.50.19,2053,104.234.50.0/24,NA,US,Warrenton
198.46.143.134,443,198.46.136.0/21,NA,US,Buffalo
104.234.50.97,2053,104.234.50.0/24,NA,US,Warrenton
132.145.217.215,11002,132.145.0.0/16,NA,US,Ashburn
156.154.245.83,443,156.154.240.0/20,NA,US,N/A
67.226.221.104,80,67.226.221.0/24,NA,US,San Francisco
167.71.243.238,21857,167.71.0.0/16,NA,US,Clifton
52.10.78.7,443,52.8.0.0/13,NA,US,Boardman
176.122.187.16,51121,176.122.128.0/18,NA,US,Los Angeles
192.9.129.216,1234,192.9.128.0/18,NA,US,San Jose
47.252.46.156,40082,47.252.0.0/16,NA,US,N/A
97.64.26.142,30840,97.64.16.0/20,NA,US,Los Angeles
104.224.176.138,37269,104.224.128.0/18,NA,US,Los Angeles
69.30.212.5,6643,69.30.192.0/18,NA,US,N/A
95.169.4.66,50723,95.169.0.0/19,NA,US,Los Angeles
104.234.50.153,2053,104.234.50.0/24,NA,US,Warrenton
107.172.103.195,16092,107.172.64.0/18,NA,US,Santa Clara
194.113.211.115,8443,194.113.210.0/23,NA,US,Secaucus
142.171.140.152,443,142.171.128.0/17,NA,US,Los Angeles
172.82.16.38,31005,172.82.16.0/22,NA,US,Santa Clara
142.171.192.140,10001,142.171.128.0/17,NA,US,Los Angeles
107.174.228.38,23234,107.174.192.0/18,NA,US,Dallas
91.149.239.62,443,91.149.236.0/22,NA,US,Los Angeles
54.167.43.59,443,54.160.0.0/13,NA,US,Ashburn
67.226.221.102,80,67.226.221.0/24,NA,US,San Francisco
107.172.97.143,50150,107.172.64.0/18,NA,US,Santa Clara
192.3.239.197,443,192.3.232.0/21,NA,US,Buffalo
107.172.103.195,16026,107.172.64.0/18,NA,US,Santa Clara
192.236.249.108,443,192.236.128.0/17,NA,US,N/A
148.135.96.161,38307,148.135.0.0/17,NA,US,Los Angeles
67.226.221.100,80,67.226.221.0/24,NA,US,San Francisco
3.138.59.154,443,3.128.0.0/10,NA,US,N/A
34.230.210.239,443,34.224.0.0/12,NA,US,Ashburn
193.17.183.107,2053,193.17.183.0/24,NA,US,Miami
138.2.231.58,45638,138.2.224.0/20,NA,US,San Jose
172.96.209.184,13733,172.96.192.0/18,NA,US,Los Angeles
38.105.26.109,36875,38.105.24.0/21,NA,US,Los Angeles
141.148.1.34,38589,141.148.0.0/18,NA,US,Ashburn
173.249.209.140,42207,173.249.208.0/23,NA,US,San Jose
104.234.50.158,2053,104.234.50.0/24,NA,US,Warrenton
74.120.170.56,443,74.120.168.0/21,NA,US,Los Angeles
192.210.196.158,36414,192.210.192.0/20,NA,US,Santa Clara
107.172.103.195,16094,107.172.64.0/18,NA,US,Santa Clara
129.159.37.19,30488,129.159.0.0/16,NA,US,San Jose
142.171.31.155,27865,142.171.0.0/18,NA,US,Los Angeles
50.112.166.63,443,50.112.0.0/16,NA,US,Boardman
74.48.140.177,443,74.48.128.0/18,NA,US,Los Angeles
104.234.50.51,2053,104.234.50.0/24,NA,US,Warrenton
43.130.105.166,65002,43.130.0.0/17,NA,US,Ashburn
104.234.50.9,2053,104.234.50.0/24,NA,US,Warrenton
172.82.16.38,27061,172.82.16.0/22,NA,US,Santa Clara
192.74.225.146,34172,192.74.224.0/19,NA,US,N/A
198.200.51.229,54477,198.200.32.0/19,NA,US,N/A
67.226.220.10,443,67.226.220.0/24,NA,US,Ashburn
23.105.220.138,20018,23.105.192.0/19,NA,US,Los Angeles
23.95.113.61,443,23.95.112.0/21,NA,US,Ashburn
66.112.215.181,34521,66.112.208.0/20,NA,US,Los Angeles
193.122.195.166,52557,193.122.0.0/15,NA,US,Ashburn
202.91.32.252,15377,202.91.32.0/24,NA,US,Los Angeles
47.251.70.15,28648,47.251.0.0/17,NA,US,N/A
35.83.185.225,443,35.80.0.0/12,NA,US,Boardman
107.172.103.195,16083,107.172.64.0/18,NA,US,Santa Clara
148.135.111.27,56585,148.135.0.0/17,NA,US,Los Angeles
107.172.103.195,16096,107.172.64.0/18,NA,US,Santa Clara
54.189.161.131,48850,54.176.0.0/12,NA,US,Boardman
192.210.143.111,28425,192.210.136.0/21,NA,US,Seattle
192.9.228.70,14123,192.9.224.0/19,NA,US,San Jose
65.75.193.154,14491,65.75.192.0/22,NA,US,San Jose
66.103.204.73,48805,66.103.192.0/20,NA,US,Los Angeles
192.3.30.175,2053,192.3.0.0/19,NA,US,Buffalo
148.135.119.101,57478,148.135.0.0/17,NA,US,Los Angeles
103.170.72.129,25950,103.170.72.0/24,NA,US,Los Angeles
137.220.36.181,38509,137.220.32.0/19,NA,US,Kent
5.78.114.254,443,5.78.0.0/16,NA,US,Hillsboro
107.172.103.195,16043,107.172.64.0/18,NA,US,Santa Clara
98.142.141.124,49322,98.142.128.0/20,NA,US,Los Angeles
44.209.255.249,443,44.192.0.0/11,NA,US,Ashburn
45.61.152.101,8443,45.61.152.0/22,NA,US,N/A
172.82.16.38,25950,172.82.16.0/22,NA,US,Santa Clara
172.83.159.4,16478,172.83.156.0/22,NA,US,Seattle
23.95.61.179,15160,23.95.48.0/20,NA,US,Santa Clara
35.230.79.26,443,35.224.0.0/12,NA,US,The Dalles
34.68.95.24,5000,34.68.0.0/14,NA,US,Council Bluffs
157.245.139.136,1443,157.245.0.0/16,NA,US,North Bergen
47.90.250.235,35869,47.90.192.0/18,NA,US,N/A
107.182.187.11,57050,107.182.176.0/20,NA,US,Los Angeles
107.172.103.195,16098,107.172.64.0/18,NA,US,Santa Clara
47.89.150.45,21575,47.89.128.0/17,NA,US,N/A
204.110.222.106,80,204.110.222.0/24,NA,US,Ashburn
192.252.182.52,7602,192.252.176.0/20,NA,US,N/A
23.105.193.198,19960,23.105.192.0/19,NA,US,Los Angeles
64.69.34.244,41091,64.69.32.0/20,NA,US,Los Angeles
15.204.10.80,46332,15.204.0.0/16,NA,US,Hillsboro
107.173.147.41,36082,107.173.144.0/20,NA,US,Santa Clara
193.17.183.29,2053,193.17.183.0/24,NA,US,Miami
155.248.193.100,33189,155.248.192.0/18,NA,US,San Jose
107.173.147.41,35398,107.173.144.0/20,NA,US,Santa Clara
167.234.216.84,65501,167.234.208.0/20,NA,US,San Jose
142.171.233.183,443,142.171.128.0/17,NA,US,Los Angeles
45.151.132.228,19034,45.151.132.0/23,NA,US,Seattle
63.205.203.251,443,63.205.0.0/16,NA,US,Los Angeles
5.161.176.159,50000,5.161.0.0/16,NA,US,Ashburn
5.161.176.159,50121,5.161.0.0/16,NA,US,Ashburn
74.48.46.35,443,74.48.0.0/17,NA,US,Los Angeles
104.234.50.225,2053,104.234.50.0/24,NA,US,Warrenton
15.204.10.80,43246,15.204.0.0/16,NA,US,Hillsboro
107.172.103.195,16087,107.172.64.0/18,NA,US,Santa Clara
23.94.122.243,29500,23.94.120.0/22,NA,US,Santa Clara
107.182.27.151,443,107.182.16.0/20,NA,US,Los Angeles
107.172.103.195,16100,107.172.64.0/18,NA,US,Santa Clara
64.44.86.201,44759,64.44.86.0/24,NA,US,Denver
172.96.194.124,34555,172.96.192.0/18,NA,US,Los Angeles
192.9.135.182,7800,192.9.128.0/18,NA,US,San Jose
148.135.15.148,443,148.135.0.0/17,NA,US,Los Angeles
173.44.141.156,8443,173.44.140.0/22,NA,US,N/A
45.32.131.28,31001,45.32.0.0/16,NA,US,Santa Clara
148.135.22.233,48625,148.135.0.0/17,NA,US,Los Angeles
107.172.103.195,16034,107.172.64.0/18,NA,US,Santa Clara
80.251.219.120,14105,80.251.208.0/20,NA,US,Los Angeles
91.149.239.64,443,91.149.236.0/22,NA,US,Los Angeles
142.171.16.28,39518,142.171.0.0/18,NA,US,Los Angeles
129.159.118.130,18513,129.159.0.0/16,NA,US,Ashburn
34.82.76.253,443,34.80.0.0/12,NA,US,The Dalles
18.189.94.250,443,18.176.0.0/12,NA,US,Columbus
95.163.203.38,2053,95.163.192.0/20,NA,US,Los Angeles
107.172.103.195,16089,107.172.64.0/18,NA,US,Santa Clara
95.169.26.188,38557,95.169.0.0/19,NA,US,Los Angeles
38.102.235.21,48676,38.102.232.0/22,NA,US,Los Angeles
155.248.214.92,52580,155.248.192.0/18,NA,US,San Jose
107.174.253.75,443,107.174.192.0/18,NA,US,Santa Clara
144.168.56.119,40864,144.168.56.0/21,NA,US,Los Angeles
162.219.120.218,443,162.219.120.0/21,NA,US,Los Angeles
74.48.77.104,35273,74.48.0.0/17,NA,US,Los Angeles
47.252.4.59,38181,47.252.0.0/16,NA,US,N/A
64.112.42.10,10317,64.112.40.0/22,NA,US,N/A
107.172.167.194,443,107.172.160.0/19,NA,US,Ashburn
72.18.83.132,16232,72.18.80.0/22,NA,US,N/A
104.194.86.150,443,104.194.64.0/19,NA,US,Los Angeles
67.226.222.2,80,67.226.222.0/23,NA,US,Columbus
18.216.55.100,443,18.216.0.0/13,NA,US,Columbus
18.236.13.188,80,18.236.0.0/15,NA,US,Boardman
47.251.76.246,14782,47.251.0.0/17,NA,US,N/A
142.171.75.222,17628,142.171.64.0/19,NA,US,Los Angeles
172.82.16.38,25956,172.82.16.0/22,NA,US,Santa Clara
67.226.222.2,443,67.226.222.0/23,NA,US,Columbus
18.236.13.188,443,18.236.0.0/15,NA,US,Boardman
148.135.111.27,26123,148.135.0.0/17,NA,US,Los Angeles
107.172.103.195,16078,107.172.64.0/18,NA,US,Santa Clara
45.145.75.43,10712,45.145.72.0/22,NA,US,Seattle
192.236.249.91,443,192.236.128.0/17,NA,US,N/A
129.153.91.86,3701,129.153.0.0/17,NA,US,Phoenix
129.146.198.253,28443,129.146.0.0/16,NA,US,Phoenix
192.236.249.111,443,192.236.128.0/17,NA,US,N/A
154.17.29.80,50235,154.17.0.0/19,NA,US,Los Angeles
216.128.140.253,26376,216.128.128.0/19,NA,US,Dallas
216.24.184.171,95,216.24.176.0/20,NA,US,Los Angeles
107.182.179.27,2443,107.182.176.0/20,NA,US,Los Angeles
192.3.44.158,38613,192.3.44.0/22,NA,US,Buffalo
23.227.193.89,443,23.227.192.0/20,NA,US,Chicago
193.17.183.157,8443,193.17.183.0/24,NA,US,Miami
148.135.111.27,45547,148.135.0.0/17,NA,US,Los Angeles
52.41.218.4,80,52.40.0.0/14,NA,US,Boardman
107.172.103.195,16025,107.172.64.0/18,NA,US,Santa Clara
141.148.187.195,443,141.148.128.0/17,NA,US,Phoenix
173.249.203.187,51368,173.249.192.0/20,NA,US,Phoenix
104.234.50.12,2053,104.234.50.0/24,NA,US,Warrenton
23.94.43.102,8080,23.94.43.0/24,NA,US,Seattle
142.171.38.53,8880,142.171.0.0/18,NA,US,Los Angeles
107.173.54.243,443,107.173.48.0/21,NA,US,Buffalo
152.70.143.175,29187,152.70.0.0/16,NA,US,Phoenix
107.172.103.195,16093,107.172.64.0/18,NA,US,Santa Clara
74.48.179.37,10725,74.48.128.0/18,NA,US,Los Angeles
204.110.223.105,80,204.110.223.0/24,NA,US,Columbus
107.175.35.49,443,107.175.32.0/21,NA,US,Buffalo
148.135.59.174,54824,148.135.0.0/17,NA,US,Los Angeles
18.207.186.154,443,18.204.0.0/14,NA,US,Ashburn
34.194.76.43,443,34.192.0.0/12,NA,US,Ashburn
204.110.223.105,443,204.110.223.0/24,NA,US,Columbus
192.74.225.146,34171,192.74.224.0/19,NA,US,N/A
142.171.31.155,27193,142.171.0.0/18,NA,US,Los Angeles
132.226.119.111,24361,132.226.0.0/17,NA,US,Phoenix
152.70.155.147,443,152.70.0.0/16,NA,US,Phoenix
129.146.6.2,929,129.146.0.0/16,NA,US,Phoenix
107.172.103.195,16014,107.172.64.0/18,NA,US,Santa Clara
18.209.235.219,443,18.208.0.0/13,NA,US,Ashburn
107.172.103.195,16027,107.172.64.0/18,NA,US,Santa Clara
107.175.69.166,2053,107.175.64.0/20,NA,US,Buffalo
192.9.145.87,13611,192.9.128.0/18,NA,US,San Jose
